frequency,fdate,Model,WXID
2,2018/7,U2718Qb,680379
4,2018/7,U2414Hb,680447
3,2018/7,U2417Ht,680481
4,2018/7,U2718Qb,683085
2,2018/7,U2718Qb,683119
4,2018/8,U2417Ht,686212
3,2018/3,SE2416Hc,651569
5,2018/3,SE2416HMc,654854
1,2018/4,SE2717Hc,657755
2,2018/6,SE2717Hc,657755
5,2018/4,E1916HVf,657857
1,2018/4,U2518Dt,660704
2,2018/4,U2518Dt,660729
1,2018/4,U2518Dt,660772
1,2018/4,U2518Dt,660806
2,2018/7,U2518Dt,660806
3,2018/5,U2518Dt,666213
2,2018/5,U2518Dt,666218
2,2018/5,E1916HVf,668694
3,2018/6,E1916HVf,668694
2,2018/5,SE2717Hc,668792
4,2018/6,U2412Mc,673872
2,2018/6,U2518Dt,673974
2,2018/6,SE2717Hc,674008
1,2018/6,U2518Dt,676939
2,2018/8,U2518Dt,676939
2,2018/7,U2518Dt,680224
2,2018/7,SE2216Hf,680292
2,2018/7,U2518Dt,680317
4,2018/7,SE2416Hc,683525
2,2018/7,U2518Dt,683602
1,2018/8,U2518Dt,683602
1,2018/7,SE2216Hf,683632
2,2018/8,SE2717Hc,685899
2,2018/8,P2416Db,689282
5,2018/9,SE2416Hc,700505
3,2018/9,U2518Dt,700539
3,2018/9,U2412Mc,700548
2,2018/10,U2518Dt,703113
5,2018/10,U2518Dt,705653
3,2018/10,U2412Mc,705785
1,2018/11,U2518Dt,711669
2,2018/11,SE2717Hc,714384
1,2018/1,SE2416Hc,646966
2,2018/3,SE2416Hc,646966
3,2018/3,U2518Dt,653411
3,2018/6,U2518Dt,653411
4,2018/3,SE2416Hc,653484
1,2018/4,SE2416Hc,653484
2,2018/3,P2416Db,656428
2,2018/8,P2416Db,656428
2,2018/3,P2416Db,656449
2,2018/8,P2416Db,656449
3,2018/5,SE2416Hc,656517
1,2018/3,SE2416Hc,656517
3,2018/5,SE2416Hc,656585
3,2018/5,SE2018HRf,654979
1,2018/3,SE2018HRf,654979
3,2018/3,E2016t,655047
2,2018/11,SE2018HRf,711178
4,2018/4,SE2018HRf,661331
2,2018/9,SE2018HRf,695223
3,2018/11,SE2018HRf,695223
3,2018/10,E2016t,709570
1,2018/5,SE2018HRf,662501
2,2018/6,SE2018HRf,662501
1,2018/11,SE2018HRf,718330
1,2018/7,P2415Qb,682898
3,2018/11,P2415Qb,682898
2,2018/11,P2415Qb,694555
2,2018/9,P2415Qb,694555
2,2018/11,P2415Qb,715713
1,2018/1,SE2018HRf,646657
1,2018/5,SE2018HRf,646657
2,2018/9,SE2018HRf,702218
1,2018/12,SE2018HRf,702218
1,2018/10,S2716DGb,707532
5,2018/11,SE2018HRf,710467
3,2018/3,U2413f,656158
3,2018/4,U2913WMt,659191
2,2018/7,SE2018HRf,685429
3,2018/8,SE2018HRf,685429
2,2018/10,SE2018HRf,703915
3,2018/11,SE2018HRf,716024
5,2018/8,E2016t,691722
6,2018/11,SE2018HRf,713450
3,2018/3,E2016t,653341
3,2018/6,U2913WMt,670755
3,2018/11,SE2018HRf,714684
2,2018/12,SE2018HRf,723576
4,2018/12,SE2018HRf,720904
2,2018/12,SE2018HRf,721938
1,2018/12,P2415Qb,724673
1,2018/12,SE2018HRf,724946
2,2018/12,SE2018HRf,720159
2,2018/11,SE2018HRf,714284
1,2018/12,SE2018HRf,714284
2,2018/12,SE2018HRf,720436
1,2018/3,P2415Qb,654162
3,2018/7,P2415Qb,654162
3,2018/3,U2913WMt,654187
2,2018/4,E2414Ht,660328
2,2018/8,E2414Ht,660328
4,2018/5,UP2715Kt,667480
1,2018/8,U2414Hb,689403
4,2018/8,U2718Qb,689454
4,2018/8,U2417Ht,689505
3,2018/8,U2417Ht,692530
2,2018/8,U2417Ht,692564
2,2018/8,U2718Qb,692594
2,2018/8,U2417Ht,692611
2,2018/11,E2016HVf,695738
2,2018/9,E2016HVf,695738
2,2018/9,U2414Hb,695772
2,2018/9,U2417Ht,695806
4,2018/9,U2417Ht,698695
3,2018/9,U2417Ht,698797
2,2018/9,U2718Qb,701954
3,2018/9,U2417Ht,702005
3,2018/10,U2718Qb,704779
4,2018/10,U2718Qb,704796
2,2018/11,U2417Ht,714475
4,2018/11,E2216HVf,714484
1,2018/1,E2216HVf,644726
2,2018/1,P2217Hb,648606
3,2018/2,P2217Hb,648606
4,2018/1,E2216HVf,648695
2,2018/1,U2412Mc,648729
1,2018/2,U2412Mc,648729
3,2018/2,U2417Ht,651805
1,2018/2,U2417Ht,651907
1,2018/3,U2417Ht,651907
3,2018/2,U2417Ht,651912
2,2018/2,U2718Qb,651971
2,2018/3,U2718Qb,651971
2,2018/4,U2417Ht,658089
1,2018/4,U2417Ht,660940
1,2018/5,U2417Ht,660940
3,2018/4,U2417Ht,661038
3,2018/5,U2417Ht,663880
4,2018/5,U2417Ht,663973
4,2018/5,U2414Hb,666445
4,2018/5,U2417Ht,666586
3,2018/6,U2417Ht,669653
5,2018/6,E2216HVf,669687
5,2018/6,U2417Ht,669721
2,2018/6,S2718HNc,669789
1,2018/8,S2718HNc,669789
3,2018/6,U2417Ht,669794
5,2018/6,U2417Ht,669798
1,2018/4,SE2416Hc,656585
2,2018/8,U2518Dt,683042
3,2018/8,P2418HTt,686450
3,2018/8,SE2416HMc,691355
2,2018/9,U2518Dt,694474
1,2018/9,P2419Hb,700422
2,2018/11,P2419Hb,700422
3,2018/11,P2715Qt,703298
1,2018/10,P2715Qt,703298
4,2018/10,U2518Dt,706188
2,2018/11,P2419Hb,715812
1,2018/1,SE2416Hc,645163
2,2018/3,SE2416Hc,645163
5,2018/1,SE2416HMc,645220
4,2018/3,SE2416HMc,654094
1,2018/6,U2518Dt,654119
1,2018/3,U2518Dt,654119
2,2018/4,U2518Dt,659953
1,2018/5,U2518Dt,663429
4,2018/5,SE2416Hc,666680
2,2018/5,U2518Dt,666744
2,2018/5,U2518Dt,666748
2,2018/5,U2518Dt,666755
3,2018/7,U2518Dt,677533
2,2018/8,U2518Dt,677533
5,2018/7,SE2416Hc,683192
3,2018/8,U2518Dt,686275
3,2018/8,U2518Dt,689415
2,2018/8,SE2717Hc,689458
3,2018/9,SE2717Hc,689458
4,2018/8,U2518Dt,689526
2,2018/9,U2518Dt,698643
4,2018/9,SE2216Hf,698657
4,2018/9,SE2416HMc,702094
5,2018/9,SE2416Hc,702119
2,2018/10,SE2216Hf,704927
1,2018/10,P2419Hb,707774
2,2018/11,P2419Hb,707774
2,2018/11,U2518Dt,710850
5,2018/11,SE2416HMc,713940
3,2018/11,U2518Dt,716841
3,2018/11,U2518Dt,716866
1,2018/1,SE2717Hc,648653
2,2018/1,SE2416Hc,648678
3,2018/3,SE2416Hc,648678
2,2018/2,U2518Dt,651779
1,2018/4,U2518Dt,651779
1,2018/2,SE2717Hc,651865
5,2018/5,U2913WMt,667505
2,2018/8,P2415Qb,688079
3,2018/11,P2415Qb,688079
2,2018/10,SE2018HRf,702712
2,2018/10,SE2018HRf,707106
6,2018/5,E1713Sc,664347
1,2018/8,SE2018HRf,693359
1,2018/9,SE2018HRf,693359
2,2018/10,SE2018HRf,704727
1,2018/6,SE2018HRf,668691
1,2018/5,SE2018HRf,668691
6,2018/8,U2913WMt,689340
2,2018/9,SE2018HRf,697789
2,2018/8,SE2018HRf,679387
1,2018/7,SE2018HRf,679387
3,2018/10,SE2018HRf,708217
2,2018/3,SE2018HRf,656191
3,2018/5,SE2018HRf,656191
5,2018/10,SE2018HRf,709596
1,2018/12,SE2018HRf,715891
2,2018/11,SE2018HRf,715891
4,2018/3,P2217Hb,652958
7,2018/6,U2913WMt,672035
2,2018/1,E2016t,645845
4,2018/1,E2016t,649032
4,2018/3,E2016t,655455
5,2018/7,E2016t,682731
2,2018/9,SE2018HRf,701451
2,2018/10,SE2018HRf,704409
2,2018/4,P2415Qb,659017
2,2018/8,P2415Qb,659017
4,2018/5,SE2018HRf,661914
2,2018/5,SE2018HRf,661943
2,2018/6,SE2018HRf,661943
2,2018/8,SE2018HRf,693620
2,2018/11,U3014t,717734
2,2018/12,U3014t,717734
2,2018/1,SE2018HRf,646517
2,2018/5,SE2018HRf,646517
4,2018/5,E2016t,667148
1,2018/9,P2415Qb,672160
2,2018/6,P2415Qb,672160
2,2018/8,SE2018HRf,690151
1,2018/9,SE2018HRf,690151
2,2018/9,U2415b,698540
2,2018/9,AW2518HFb,698574
2,2018/10,SE2416Hc,704347
2,2018/11,SE2416Hc,710631
2,2018/11,SE1918HVf,710640
2,2018/11,SE2416Hc,710699
4,2018/11,SE2416Hc,713741
2,2018/1,SE2018HV,648429
3,2018/1,SE2018HV,648438
2,2018/1,SE2018HV,648472
2,2018/1,AW2518HFb,648531
2,2018/5,AW2518HFb,648531
4,2018/2,P2314Ht,651446
4,2018/3,P2314Ht,654879
5,2018/4,P2314Ht,657730
1,2018/4,SE2416Hc,660670
1,2018/4,SE2416Hc,660695
1,2018/4,E2318HNf,660738
1,2018/4,E2318HNf,660763
2,2018/5,U2415b,663746
5,2018/5,P2314Ht,666052
1,2018/5,S2318Hc,666145
1,2018/7,S2318Hc,666145
1,2018/5,SE2018HV,668753
1,2018/6,SE2018HV,668753
2,2018/6,S2418HNt,673965
2,2018/6,AW2518HFb,673999
1,2018/6,P2314Ht,676875
3,2018/7,P2314Ht,676875
2,2018/6,SE2018HV,676880
2,2018/7,SE2018HV,676880
1,2018/6,SE2018HV,677007
2,2018/8,SE2018HV,677007
2,2018/7,SE2018HV,680190
2,2018/7,SE2416Hc,680326
2,2018/8,SE2416Hc,686031
3,2018/8,SE2416Hc,686065
5,2018/8,SP2418Hb,689184
2,2018/8,SE1918HVf,692056
3,2018/8,SE2018HV,692081
4,2018/11,SE2018HV,694991
2,2018/9,SE2018HV,694991
2,2018/9,U2415b,700437
4,2018/10,SE2416Hc,708495
5,2018/10,SE2416Hc,708529
2,2018/10,SE2018HV,708534
5,2018/11,SE2018HV,711576
4,2018/11,SE2416Hc,711644
2,2018/6,U2417Ht,672670
2,2018/6,E2216HVf,675937
4,2018/6,E2216HVf,675980
3,2018/6,U2417Ht,676014
4,2018/7,U2417Ht,679154
3,2018/7,U2417Ht,679213
4,2018/7,U2417Ht,681655
4,2018/7,U2417Ht,681660
6,2018/7,U2417Ht,681753
2,2018/7,S2718HNc,681787
2,2018/7,U2417Ht,684395
2,2018/7,U2417Ht,684404
2,2018/7,E1913Sc,684429
3,2018/7,U2414Hb,684438
4,2018/7,U2414Hb,684493
3,2018/7,U2417Ht,684502
2,2018/8,U2414Hb,687446
5,2018/8,U2417Ht,687603
3,2018/8,U2718Qb,690284
3,2018/8,U2417Ht,690309
3,2018/8,U2417Ht,690318
4,2018/8,U2417Ht,690445
4,2018/8,U2414Hb,690454
4,2018/9,U2417Ht,696636
3,2018/9,E2016HVf,696768
4,2018/9,U2417Ht,699367
5,2018/9,U2417Ht,699401
4,2018/9,E2216HVf,699410
3,2018/9,U2718Qb,699469
5,2018/9,U2414Hb,699478
2,2018/9,U2417Ht,702311
2,2018/9,E2216HVf,702379
2,2018/10,E2216HVf,702379
7,2018/10,U2417Ht,705596
2,2018/10,SE2416HMc,705621
2,2018/10,U2417Ht,708293
2,2018/10,U2417Ht,708302
3,2018/11,U2417Ht,711242
5,2018/8,SE2018HRf,692934
7,2018/8,P2415Qb,693002
2,2018/1,SE2018HRf,648028
1,2018/5,SE2018HRf,648028
1,2018/5,SE2018HRf,654444
2,2018/3,SE2018HRf,654444
2,2018/4,P2415Qb,661400
2,2018/8,P2415Qb,661400
4,2018/5,U2913WMt,664147
2,2018/9,SE2018HRf,698125
2,2018/11,SE2018HRf,698125
2,2018/10,SE2018HRf,703737
2,2018/12,SE2018HRf,703737
2,2018/8,SE2018HRf,683467
2,2018/7,SE2018HRf,683467
2,2018/8,SE2018HRf,689072
5,2018/9,E2016t,697632
2,2018/10,P2415Qb,702980
3,2018/11,P2415Qb,702980
3,2018/10,E2016t,704048
1,2018/10,SE2018HRf,710064
2,2018/2,E2016t,650618
2,2018/5,P2415Qb,665608
4,2018/8,P2415Qb,665608
2,2018/6,SE2018HRf,671031
2,2018/6,SE2018HRf,671092
1,2018/6,SE2018HRf,677133
1,2018/7,SE2018HRf,677133
2,2018/8,P2415Qb,686475
2,2018/11,P2415Qb,686475
4,2018/9,E2016t,694556
4,2018/9,U2913WMt,694563
2,2018/11,SE2018HRf,715773
2,2018/4,P2415Qb,660021
2,2018/8,P2415Qb,660021
5,2018/5,U2913WMt,663604
5,2018/9,E2016t,702044
6,2018/5,E2016t,663872
2,2018/6,P2415Qb,672614
3,2018/9,P2415Qb,672614
2,2018/8,P2415Qb,687611
2,2018/11,P2415Qb,687611
2,2018/9,SE2018HRf,702308
2,2018/10,SE2018HRf,705477
3,2018/1,E2016t,646367
2,2018/5,SE2717Hc,651865
2,2018/2,SE2717Hc,651890
5,2018/4,SE2416Hc,657931
2,2018/4,U2518Dt,658038
1,2018/7,U2518Dt,658038
2,2018/4,U2518Dt,660914
3,2018/7,U2518Dt,660914
3,2018/4,SE2416HMc,660932
2,2018/4,P2416Db,661021
4,2018/8,P2416Db,661021
2,2018/5,U2518Dt,666530
3,2018/6,SE2717Hc,672571
4,2018/6,U2518Dt,672678
2,2018/6,P2416Db,675929
1,2018/8,P2416Db,675929
2,2018/7,P2418HTt,679055
2,2018/7,U2518Dt,681770
3,2018/7,U2518Dt,681795
2,2018/7,U2518Dt,681813
3,2018/7,U2518Dt,684378
2,2018/7,U2518Dt,684396
2,2018/7,SE2216Hf,684403
2,2018/7,SE2216Hf,684510
3,2018/7,SE2216Hf,684528
5,2018/8,P2715Qt,687629
4,2018/8,U2518Dt,690287
2,2018/9,P2419Hb,693552
2,2018/8,P2419Hb,693552
2,2018/11,P2418HTt,699436
1,2018/9,P2418HTt,699436
2,2018/9,U2518Dt,702451
3,2018/10,U2518Dt,702451
1,2018/11,SE2717Hc,705520
1,2018/10,SE2717Hc,705520
5,2018/11,UP3216Qt,708335
3,2018/10,U2518Dt,708378
3,2018/11,U2518Dt,711186
2,2018/11,P2715Qt,714008
5,2018/11,SE2416HMc,714019
3,2018/12,SE2717Hc,720185
1,2018/1,P2416Db,646313
1,2018/8,P2416Db,646313
3,2018/1,SE2416Hc,646342
1,2018/3,SE2717Hc,652651
3,2018/8,SE2416Hc,686954
1,2018/8,SE2717Hc,687039
3,2018/9,SE2717Hc,687039
5,2018/8,SE2416Hc,689729
5,2018/2,P2717Ht,651480
3,2018/3,E2316Hf,654713
4,2018/4,D3217Ho,654747
1,2018/3,D3217Ho,654747
4,2018/4,E2216Hf,657887
1,2018/4,SE2417HGc,660661
2,2018/5,SE2417HGc,663712
3,2018/5,SE2417HGc,663737
4,2018/5,E2316Hf,663805
4,2018/5,E2316Hf,666077
3,2018/5,E2316Hf,666154
4,2018/5,D3217Ho,666188
2,2018/5,SE2417HGc,668758
4,2018/6,E2316Hf,673931
2,2018/6,P2717Ht,674033
4,2018/6,E2316Hf,676982
3,2018/7,E2216Hf,683559
1,2018/8,AW3418DWb,689243
4,2018/8,E2316Hf,689341
4,2018/9,E2316Hf,700471
3,2018/10,E2216Hf,703122
1,2018/10,SE2417HGc,703181
3,2018/10,P1914Sf,705726
5,2018/10,SE2417HGc,708470
2,2018/10,SE2417HGc,708636
3,2018/11,SE2417HGc,714452
2,2018/11,E2016Hb,714520
2,2018/5,SE2417HGc,637835
2,2018/2,P2717Ht,649604
6,2018/2,U2414Hb,649668
2,2018/3,P2717Ht,652679
4,2018/3,E2316Hf,652693
4,2018/3,D3217Ho,655738
4,2018/4,E2316Hf,658810
4,2018/4,E2016HVf,658845
4,2018/5,P2717Ht,662022
4,2018/5,E2316Hf,662036
7,2018/11,U2718Qb,711310
2,2018/11,U2718Qb,711344
4,2018/11,U2417Ht,714007
3,2018/11,U2417Ht,714041
2,2018/11,U2417Ht,714152
2,2018/11,U2417Ht,717194
5,2018/1,U2414Hb,645096
3,2018/1,U2417Ht,648104
1,2018/1,U2417Ht,648163
3,2018/1,U2417Ht,648172
4,2018/2,U2417Ht,651069
4,2018/2,U2417Ht,651078
4,2018/10,U2718Qb,704830
2,2018/10,U2718Qb,704881
2,2018/10,U2417Ht,704911
3,2018/10,U2417Ht,707770
2,2018/10,U2417Ht,707821
2,2018/11,U2718Qb,710795
3,2018/11,E2016HVf,710897
2,2018/11,U2417Ht,713803
5,2018/11,U2417Ht,713939
5,2018/11,P2217Hb,713973
2,2018/11,U2417Ht,716794
2,2018/11,U2718Qb,716811
2,2018/11,U2718Qb,716964
1,2018/1,U2417Ht,643309
3,2018/1,E2216HVf,646419
3,2018/2,U2414Hb,649546
4,2018/2,U2417Ht,649644
5,2018/2,U2414Hb,649678
2,2018/3,U2718Qb,652588
3,2018/5,U2718Qb,652588
2,2018/3,U2417Ht,652652
2,2018/3,U2417Ht,652703
4,2018/3,E2216HVf,652737
2,2018/3,U2417Ht,652754
2,2018/3,U2417Ht,652771
2,2018/3,U2417Ht,655864
2,2018/4,U2417Ht,655864
4,2018/4,U2417Ht,658719
3,2018/11,SE2416HMc,714318
3,2018/11,P2417Hb,717453
3,2018/11,P2417Hb,717483
1,2018/12,P2417Hb,717483
3,2018/5,S2316Mc,661989
3,2018/5,SE2416HMc,667869
5,2018/6,SE2416HMc,670592
1,2018/6,S2417DGb,670595
2,2018/11,S2417DGb,670595
4,2018/6,U2913WMt,670745
6,2018/7,S2316Mc,682342
2,2018/7,E2416Hb,682359
3,2018/7,P2417Hb,682360
2,2018/9,S2316Mc,696514
2,2018/9,SE2416HMc,696531
4,2018/9,P2417Hb,696532
4,2018/11,D3216Ho,711758
2,2018/11,P2419Hb,711772
4,2018/2,P2417Hb,649986
3,2018/2,SE2416HMc,650072
5,2018/4,P2417Hb,659346
3,2018/4,D3216Ho,659428
5,2018/4,SE2416HMc,659431
2,2018/5,P2417Hb,662453
3,2018/5,P1917Sc,662554
1,2018/6,E2416Hb,671531
4,2018/11,E2416Hb,671531
3,2018/7,P2417Hb,683414
5,2018/9,SE2416HMc,694660
3,2018/10,P1917Sc,705942
5,2018/10,S2316Mc,709031
2,2018/11,SE2416HMc,715469
5,2018/11,S2316Mc,718324
2,2018/2,UP2715Kt,637436
3,2018/1,E1913c,643570
1,2018/1,E2416Hb,646710
1,2018/3,SE2218HV,656373
2,2018/4,SE2218HV,659896
2,2018/4,SP2318Hb,659899
2,2018/4,SP2318Hb,659900
3,2018/5,SE2218HV,662925
4,2018/6,E1715Sc,671999
2,2018/6,AW2518Hb,672046
2,2018/7,AW2518Hb,672046
6,2018/7,SE2218HV,683845
4,2018/7,SP2318Hb,683913
4,2018/8,SE2218HV,689762
2,2018/8,SE2218HV,689797
3,2018/9,SE2218HV,696263
2,2018/9,SE2218HV,696264
3,2018/9,E2216Hf,699071
2,2018/10,SE2218HV,704938
2,2018/10,SE2218HV,704955
3,2018/10,SE2218HV,704956
2,2018/10,SE2218HV,704973
3,2018/10,SE2218HV,707346
3,2018/10,SE2218HV,707363
3,2018/10,SE2218HV,707377
4,2018/10,SE2218HV,707428
5,2018/11,SP2318Hb,710453
3,2018/11,SE2218HV,713311
5,2018/11,SE2218HV,713376
5,2018/11,SP2318Hb,716234
1,2018/3,AW2518Hb,652594
1,2018/6,AW2518Hb,652594
2,2018/3,SP2318Hb,652743
2,2018/3,SP2318Hb,655769
3,2018/4,SE2218HV,658746
2,2018/5,SE2218HV,662189
1,2018/5,S2716DGb,668523
5,2018/6,E1916Hf,668537
4,2018/5,SE2218HV,668655
4,2018/6,E2216Hf,671681
2,2018/7,SE2218HV,677815
2,2018/7,SE2218HV,677947
2,2018/8,AW2518Hb,688762
2,2018/9,E1916Hf,697935
2,2018/10,E1916Hf,697935
4,2018/9,E2216Hf,701161
3,2018/8,E2418HNb,689898
3,2018/8,U2518Dt,693055
3,2018/9,U2518Dt,698990
2,2018/9,P2419Hb,699089
2,2018/11,P2419Hb,699089
4,2018/9,U2412Mc,699122
5,2018/9,U2518Dt,699139
3,2018/9,U2518Dt,702165
3,2018/10,U2412Mc,705087
7,2018/11,SE2416HMc,710486
3,2018/11,SE2717Hc,716252
1,2018/3,U2412Mc,655752
1,2018/4,U2412Mc,655752
2,2018/3,SE2717Hc,655755
2,2018/6,SE2717Hc,655755
2,2018/5,U2518Dt,665129
1,2018/7,U2518Dt,665129
2,2018/5,U2518Dt,665162
2,2018/5,U2518Dt,665244
2,2018/5,U2518Dt,665247
3,2018/5,U2518Dt,665248
4,2018/5,SE2416HMc,668570
3,2018/6,SE2416HMc,671714
2,2018/7,U2518Dt,677930
3,2018/8,SE2416Hc,685635
3,2018/8,U2518Dt,685636
3,2018/8,P2416Db,685686
2,2018/8,SE2216Hf,685700
2,2018/8,SE2717Hc,688711
4,2018/8,U2518Dt,688776
6,2018/8,SE2416Hc,691584
5,2018/9,SE2416Hc,697867
2,2018/9,SE2216Hf,701012
2,2018/9,U2518Dt,701062
5,2018/10,SE2416Hc,704202
4,2018/10,U2518Dt,707159
3,2018/11,U2518Dt,713529
2,2018/11,U2518Dt,713562
2,2018/11,U2518Dt,716438
4,2018/5,SE2417HGc,662104
4,2018/5,E2316Hf,662154
4,2018/5,E2316Hf,662171
3,2018/6,P1914Sf,668638
2,2018/5,P1914Sf,668638
3,2018/6,P2717Ht,671582
6,2018/6,U2414Hb,674722
2,2018/7,SE2417HGc,677965
2,2018/7,SE2417HGc,677998
2,2018/8,E2316Hf,685585
5,2018/8,U2414Hb,685618
4,2018/8,E2316Hf,685653
2,2018/8,SE2417HGc,688643
2,2018/8,P2717Ht,688661
4,2018/8,E2316Hf,688712
5,2018/9,E2016HVf,694910
2,2018/9,E2216Hf,694945
4,2018/9,E2016Hb,697918
3,2018/9,E2316Hf,698004
4,2018/9,AW3418DWb,701011
2,2018/10,SE2417HGc,704138
5,2018/10,P2717Ht,704169
2,2018/10,SE2417HGc,704270
4,2018/10,E2316Hf,707210
2,2018/10,SE2417HGc,707278
3,2018/10,E2316Hf,707295
3,2018/11,D3217Ho,710218
4,2018/11,E2316Hf,713579
2,2018/11,P2415Qb,713580
2,2018/11,SE2417HGc,716452
5,2018/11,U2414Hb,716587
2,2018/12,P2415Qb,720013
4,2018/12,SE2417HGc,720064
3,2018/12,E2216Hf,723054
3,2018/11,U3415Wb,717588
2,2018/12,SE2417HGc,720613
2,2018/12,P2415Qb,723539
3,2018/12,P2415Qb,720864
4,2018/4,U2414Hb,658736
3,2018/4,SE2416HMc,658770
5,2018/4,U2718Qb,658838
3,2018/5,E2016HVf,662097
3,2018/5,U2417Ht,662161
2,2018/5,U2417Ht,665271
2,2018/5,U2417Ht,665288
1,2018/5,U2414Hb,668547
3,2018/5,S2817Qt,668581
2,2018/7,U2718Qb,677856
3,2018/7,U2718Qb,677873
2,2018/7,U2718Qb,677890
2,2018/7,U2417Ht,677924
2,2018/7,U2417Ht,677954
2,2018/8,U2417Ht,685595
4,2018/8,E2216HVf,685612
2,2018/8,U2417Ht,685659
4,2018/8,U2718Qb,685676
5,2018/8,U2718Qb,688586
3,2018/8,U2417Ht,688786
1,2018/8,E2016HVf,691577
1,2018/9,E2016HVf,691577
4,2018/8,U2414Hb,691645
4,2018/8,U2417Ht,691662
2,2018/8,E1913Sc,691726
4,2018/9,U2417Ht,694802
5,2018/9,U2718Qb,694904
5,2018/9,U2718Qb,694921
4,2018/9,U2417Ht,694934
5,2018/9,U2417Ht,697946
3,2018/9,U2417Ht,701069
2,2018/10,U2417Ht,704260
3,2018/10,U2417Ht,707251
4,2018/10,U2417Ht,707285
3,2018/11,U2414Hb,710229
2,2018/11,U2417Ht,716428
3,2018/11,U2718Qb,716530
5,2018/12,U2718Qb,719504
4,2018/12,AW3418DWb,719538
1,2018/8,E2416Hb,646710
3,2018/1,SE2416HMc,646778
2,2018/2,P2415Qb,649735
2,2018/9,P2415Qb,649735
4,2018/2,D3216Ho,649871
3,2018/3,D3216Ho,652930
2,2018/3,P2417Hb,652944
5,2018/5,P2417Hb,662975
5,2018/7,S2316Mc,678283
4,2018/7,S2316Mc,681155
4,2018/8,SE2416HMc,686989
4,2018/8,S2316Mc,689780
3,2018/8,S2316Mc,689912
2,2018/8,P2016b,693106
6,2018/8,S2316Mc,693124
5,2018/8,S2316Mc,693205
3,2018/9,P2417Hb,696281
3,2018/9,S2316Mc,696349
5,2018/9,SE2416HMc,699054
2,2018/10,E2215HVf,705020
4,2018/11,S2316Mc,713329
3,2018/1,P2415Qb,646260
4,2018/1,P2417Hb,646327
5,2018/1,E1913c,646395
4,2018/2,P2417Hb,649621
2,2018/3,P2417Hb,652680
1,2018/5,P2415Qb,662103
1,2018/9,P2415Qb,662103
4,2018/5,P2417Hb,665094
3,2018/5,S2316Mc,668605
3,2018/8,P2417Hb,688729
4,2018/9,SE2416HMc,694859
5,2018/9,S2316Mc,701029
4,2018/10,S2316Mc,707313
4,2018/5,U2515Hc,652794
5,2018/4,E1715Sc,659746
4,2018/4,E2316Hf,659814
4,2018/6,E2316Hf,671996
2,2018/6,E2316Hf,675007
3,2018/7,U2515Hc,675021
2,2018/6,U2515Hc,675021
3,2018/6,E2417Hb,675058
3,2018/7,E2316Hf,678365
5,2018/7,E2417Hb,681156
4,2018/8,E2316Hf,686904
4,2018/8,E2417Hb,689848
3,2018/8,E2316Hf,693056
4,2018/8,E2316Hf,693141
4,2018/8,E2417Hb,693188
5,2018/9,E2417Hb,699157
5,2018/10,E2417Hb,707410
4,2018/10,E2316Hf,707495
3,2018/11,E2417Hb,710371
4,2018/11,E2316Hf,710435
3,2018/11,E2316Hf,713379
4,2018/12,S2318Mc,719209
3,2018/3,E2316Hf,652612
2,2018/3,U2515Hc,652697
3,2018/5,U2515Hc,652697
4,2018/4,E2316Hf,658827
3,2018/6,E2316Hf,674175
5,2018/7,E2417Hb,682949
3,2018/7,E2417Hb,683056
5,2018/8,E2316Hf,686468
4,2018/9,E2417Hb,697457
4,2018/10,E2316Hf,709289
4,2018/11,E2316Hf,715730
2,2018/12,P2415Qb,723790
4,2018/12,E2316Hf,723807
2,2018/11,AW3418DWb,715265
2,2018/11,SE2417HGc,718141
4,2018/11,U2414Hb,718392
6,2018/12,E2016Hb,721382
2,2018/11,E2016Hb,712826
2,2018/11,SE2417HGc,715516
4,2018/12,E2316Hf,721467
3,2018/12,E2316Hf,721485
3,2018/12,E2316Hf,721532
3,2018/12,E2316Hf,721535
4,2018/12,E2316Hf,721549
5,2018/12,P2415Qb,721582
2,2018/12,SE2417HGc,724526
2,2018/12,P2717Ht,724540
5,2018/12,E2216Hf,719345
4,2018/12,U2414Hb,722204
2,2018/12,E2216Hf,722217
4,2018/12,P2717Ht,722285
3,2018/12,SE2417HGc,722386
4,2018/12,E2016Hb,725194
3,2018/11,SE2417HGc,716869
3,2018/12,E2316Hf,719795
2,2018/10,SE2417HGc,704902
4,2018/10,U3415Wb,707817
5,2018/10,E2216Hf,707885
1,2018/10,U2414Hb,707910
2,2018/11,SE2417HGc,713815
5,2018/12,E2216Hf,719767
1,2018/1,P2317HWHb,644645
2,2018/1,D3217Ho,648696
3,2018/2,E2216Hf,651772
4,2018/3,E2316Hf,655098
2,2018/4,P1917Sc,657999
4,2018/4,E2016Hb,658063
4,2018/6,E2216Hf,669670
4,2018/11,S2316Hc,718062
1,2018/11,SE2216Hf,718487
2,2018/12,E2016HVf,724444
5,2018/12,S2316Hc,719325
4,2018/11,E2016HVf,713943
4,2018/12,E2016Hb,724712
4,2018/9,E2016Hb,695967
1,2018/8,E2016HVf,642330
3,2018/1,S2316Hc,644963
4,2018/1,E2016Hb,648078
1,2018/4,U2715Hc,661450
1,2018/5,U2715Hc,661450
5,2018/5,E2016Hb,664004
4,2018/7,E2016Hb,677626
2,2018/8,E2016HVf,686825
3,2018/10,E2016HVf,706281
